codpais,idprovincia,iae,descripcion
ESP,48,283100,MEDICOS DE MEDICINA GENERAL
ESP,48,283200,MEDICOS ESPECIALISTAS (EXCLUIDOS ESTOMATOLOGOS Y ODONTOLOGOS)
ESP,48,283300,ESTOMATOLOGOS
ESP,48,283400,ODONTOLOGOS
ESP,48,283500,FARMACEUTICOS
ESP,48,283600,AYUDANTES TECNICOS SANITARIOS Y FISOTERAPEUTAS
ESP,48,283700,PROTESICOS E HIGIENISTAS DENTALES
ESP,48,283800,OPTICOS-OPTOMETRISTAS Y PODOLOGOS
ESP,48,283900,"MASAJISTAS,BROMATOLOGOS,DIETISTAS Y AUXILIARES DE ENFERMERIA"
ESP,48,284100,"NATUROPATAS, ACUPUNTORES Y OTROS PROFESIONALES PARASANITARIOS"
ESP,48,285100,REPRESENTANTES TECNICOS DEL ESPECTACULO
ESP,48,285200,APODERADOS Y REPRESENTANTES TAURINOS
ESP,48,285300,AGENTES DE COLOCACION DE ARTISTAS
ESP,48,285400,"EXPERTOS EN ORGANIZACION DE CONGRESOS, ASAMBLEAS Y SIMILARES"
ESP,48,285500,AGENTES Y CORREDORES DE APUESTAS EN LOS ESPECTACULOS
ESP,48,286100,"PINTORES, ESCULTORES, CERAMISTAS, ARTESANOS, GRABADORES, ARTISTAS FALLEROS Y ARTISTAS SIMILARES"
ESP,48,286200,RESTAURADORES DE OBRAS DE ARTE
ESP,48,286300,PERIODISTAS Y OTROS PROFESIONALES DE LA INFORMACIÓN Y LA COMUNICACIÓN
ESP,48,286400,ESCRITORES Y GUIONISTAS
ESP,48,286900,OTROS PROFESIONALES RELACIONADOS CON LAS ACTIVIDADES ARTÍSTICAS Y CULTURALES NO CLASIFICADAS EN LA SECCIÓN TERCERA
ESP,48,287100,"EXPENDEDOR OFICIAL LOTERIA,APUESTA DEPORTIVA Y OTROS JUEGOS,DEL ESTADO"
ESP,48,287200,"EXPENDEDORES OFICIALES DE LOTERIAS,APUESTAS DEPORTIVAS Y OTROS NO DEL ESTADO"
ESP,48,287300,EXPENDEDORES NO OFICIALES AUTORIZADOS PARA LA RECEP. APUESTAS Y OTROS JUEGOS
ESP,48,288100,ASTROLOGOS Y SIMILARES
ESP,48,288200,GUIAS DE TURISMO
ESP,48,288300,GUIAS INTERPRETES DE TURISMO
ESP,48,288400,"PERITOS TASADORES DE SEGUROS,ALHAJAS, GENEROS Y EFECTOS"
ESP,48,288500,LIQUIDADORES Y COMISARIOS DE AVERIAS
ESP,48,288600,CRONOMETRADORES
ESP,48,288700,MAQUILLADORES Y ESTETICISTAS
ESP,48,288800,GRAFOLOGOS
ESP,48,288900,GUÍAS DE MONTAÑA
ESP,48,289900,OTROS PROFESIONALES RELACIONADOS CON SERVICIOS A QUE SE REFIERE ESTA DIVISION
ESP,48,301100,DIRECTORES DE CINE Y TEATRO
ESP,48,301200,AYUDANTES DE DIRECCION
ESP,48,301300,ACTORES DE CINE Y TEATRO
ESP,48,301400,"EXTRAS ESPECIALIZADOS, DOBLES, COMPARSAS Y MERITORIOS"
ESP,48,301500,"OPERADORES DE CAMARAS DE CINE, DE TELEVISION Y VIDEO"
ESP,48,301600,"HUMORISTAS, CARICATOS, EXCENTRICOS, CHARLISTAS, RECITADORES, ILUSIONISTAS, ETC"
ESP,48,301700,APUNTADORES Y REGIDORES
ESP,48,301800,ARTISTAS DE CIRCO
ESP,48,301900,"OTRAS ACTIVIDADES RELACIONADAS CON EL CINE, EL TEATRO Y EL CIRCO, N.C.O.P."
ESP,48,302100,DIRECTORES COREOGRAFICOS
ESP,48,302200,BAILARINES
ESP,48,302900,OTRAS ACTIVIDADES RELACIONADAS CON EL BAILE N.C.O.P.
ESP,48,303100,MAESTROS Y DIRECTORES DE MUSICA
ESP,48,303200,INTERPRETES DE INSTRUMENTOS MUSICALES
ESP,48,303300,CANTANTES
ESP,48,303400,"COMPOSITORES, LETRISTAS, ARREGLISTAS Y ADAPTADORES MUSICALES"
ESP,48,303900,OTRAS ACTIVIDADES RELACIONADAS CON LA MUSICA N.C.O.P.
ESP,48,304100,JUGADORES Y ENTRENADORES DE FUTBOL
ESP,48,304200,"JUGADORES, ENTRENADORES Y PREPARADORES DE TENIS Y DE GOLF"
ESP,48,304300,"PILOTOS, ENTRENADORES Y PREPARADORES DE MOTOCICLISMO Y AUTOMIVILISMNO"
ESP,48,304400,"BOXEADORES, ENTRENADORES Y PREPARADORES DE BOXEO."
ESP,48,304500,"JUGADORES, ENTRENADORES Y PREPARADORES DE BALONCESTO."
ESP,48,304600,"CORREDORES, ENTRENADORES Y PREPARADORES DE CICLISM0"
ESP,48,304700,"JUGADORES,ENTRENADORES Y PREPARADORES DE BALONMANO,VOLEIBOL,PELOTA,HIPICA,..."
ESP,48,304800,ARBITROS DE ESPECTACULOS DEPORTIVOS
ESP,48,304900,OTRAS ACTIVIDADES RELACIONADAS CON EL DEPORTE N.C.O.P.
ESP,48,305100,MATADORES DE TOROS
ESP,48,305200,REJONEADORES
ESP,48,305300,SUBALTERNOS
ESP,48,305400,JEFES DE CUADRILLAS COMICAS Y SIMILARES
ESP,48,305500,OTRO PERSONAL DE CUADRILLAS COMICAS Y SIMILARES
ESP,48,305900,OTRAS ACTIVIDADES RELACIONADAS CON ESPECTACULOS TAURINOS N.C.O.P.
ESP,48,451000,AGRICULTURA
ESP,48,452000,GANADERIA DEPENDIENTE
ESP,48,453000,EXPLOTACION FORESTAL
ESP,48,4540001,"SERVICIOS DE CRIA, GUARDA Y ENGORDE DE GANADO (AVES)"
ESP,48,4540002,"SERVICIOS DE CRIA, GUARDA Y ENGORDE DE GANADO (DISTINTO DE AVES)"
ESP,48,4550000,SERVICIOS AGRICOLAS Y GANADEROS EXCLUIDOS DEL REAGyP
ESP,48,4550001,SERVICIOS AGRICOLAS Y GANADEROS NO INCLUIDOS EN REAGyP
ESP,48,456001,PESCA DE BAJURA
ESP,48,456002,PESCA (AGUA DULCE)
ESP,48,456003,PESCA MARITIMA (NO BAJURA)
ESP,48,4570001,APROVECHAMIENTO CEDENTE ACT. AGRICOLAS (APARCERIA) - PRODUCTOS AGRÍCOLAS
ESP,48,4570002,APROVECHAMIENTO CEDENTE ACT. AGRICOLAS (APARCERIA) - FORRAJES
ESP,48,4570003,APROVECHAMIENTO CEDENTE ACT. AGRICOLAS (APARCERIA) - PLANTAS TEXTILES Y TABACO
ESP,48,458000,APROVECHAMIENTOS CEDENTE ACT. FORESTALES (APARCERIA)
ESP,48,459000,OTROS SERVICIOS AGRICOLAS NO SUJETOS A IAE
ESP,48,490000,OTRAS ACTIVIDADES NO SUJETAS AL I.A.E.
